total_area,num_rooms,num_bedrooms,num_bathrooms,num_living_rooms,num_kitchens,quality_score,complexity_score,estimated_cost
139.94,6,2,1,2,1,5,3,107720.57
125.32,7,2,3,1,1,8,1,137735.03
156.0,7,3,2,1,1,6,5,139246.4
110.31,6,3,1,1,1,4,3,80118.75
95.05,5,2,1,1,1,6,6,88919.99
212.51,8,3,3,1,1,9,1,221542.75
81.89,4,1,1,1,1,6,6,78252.45
280.45,11,6,3,1,1,4,6,197834.87
91.28,5,1,2,1,1,6,5,91866.71
187.32,7,3,2,1,1,5,7,148626.45
160.78,7,4,1,1,1,5,5,126641.43
180.96,8,4,2,1,1,9,3,196057.04
105.18,6,3,1,1,1,5,5,86567.73
117.86,5,1,2,1,1,9,3,136461.01
131.58,5,2,1,1,1,8,6,138743.63
145.12,8,2,4,1,1,7,7,158073.07
168.33,7,3,1,2,1,4,4,118061.94
140.93,6,2,2,1,1,5,1,106210.03
186.82,7,4,1,1,1,4,6,130090.71
116.81,6,3,1,1,1,7,6,115379.58
157.92,7,4,1,1,1,4,6,111128.4
228.6,10,5,2,2,1,8,2,223149.28
110.15,5,2,1,1,1,3,5,70600.81
163.58,8,4,2,1,1,5,6,132848.42
125.27,7,4,1,1,1,8,7,139218.33
186.89,7,4,1,1,1,3,5,114209.0
172.68,6,2,1,2,1,7,4,155641.88
122.79,6,2,2,1,1,5,7,105424.42
148.13,6,3,1,1,1,7,1,132963.67
124.44,6,1,3,1,1,9,5,152630.55
130.4,7,3,2,1,1,7,4,131476.22
170.42,6,3,1,1,1,4,4,117055.44
135.01,5,2,1,1,1,9,4,147679.14
149.31,7,3,2,1,1,3,4,94322.1
179.2,7,4,1,1,1,8,6,181981.24
148.99,6,2,2,1,1,8,7,161788.47
193.4,8,2,4,1,1,5,3,149809.42
129.66,6,3,1,1,1,9,6,149112.78
162.47,9,4,3,1,1,6,6,152988.81
102.5,5,2,1,1,1,6,3,89471.83
189.47,7,3,2,1,1,4,3,129422.9
169.97,9,4,3,1,1,3,2,105219.52
226.18,8,3,3,1,1,5,2,167865.34
134.24,6,2,2,1,1,3,1,79535.76
164.42,6,3,1,1,1,3,4,100289.22
117.69,6,3,1,1,1,9,2,131721.62
121.73,6,3,1,1,1,3,4,77212.69
98.89,5,1,1,2,1,7,7,102794.3
136.27,7,2,3,1,1,5,4,114120.41
264.2,9,4,3,1,1,8,5,260799.34
204.76,7,3,2,1,1,5,7,161627.84
192.53,7,3,2,1,1,3,7,123026.75
135.51,7,3,2,1,1,7,2,126665.29
79.64,4,1,1,1,1,4,7,61701.26
119.03,6,2,2,1,1,3,4,73771.15
197.17,7,4,1,1,1,3,7,125489.53
199.21,7,3,2,1,1,8,3,194162.99
173.65,7,3,2,1,1,8,2,171780.66
144.53,6,3,1,1,1,9,5,156910.19
184.99,7,3,1,2,1,8,6,186440.43
145.71,7,3,1,2,1,6,1,121980.61
114.8,6,2,2,1,1,9,7,141560.33
113.56,5,2,1,1,1,4,6,85251.73
176.88,6,2,2,1,1,6,3,148524.96
179.49,7,1,3,2,1,8,5,188647.25
149.9,7,4,1,1,1,4,6,107225.83
211.63,8,3,2,2,1,3,6,130935.01
193.71,7,2,3,1,1,6,2,160428.46
119.07,4,1,1,1,1,3,4,73011.69
86.74,4,1,1,1,1,8,1,94356.89
113.65,5,2,1,1,1,3,1,64897.34
234.19,9,4,3,1,1,9,1,242721.8
77.07,4,1,1,1,1,3,4,50918.09
99.13,5,2,1,1,1,9,2,113161.02
231.79,8,3,3,1,1,9,1,234008.03
162.38,7,3,2,1,1,5,3,125473.27
121.12,5,2,1,1,1,9,2,131575.78
94.28,5,2,1,1,1,5,6,83392.72
258.84,10,5,3,1,1,8,7,270270.62
149.99,5,2,1,1,1,3,1,84781.47
136.99,6,2,2,1,1,9,7,161625.54
176.23,7,3,2,1,1,7,4,163588.13
176.38,6,1,2,2,1,3,3,106330.71
127.4,6,3,1,1,1,7,3,119794.16
178.88,7,2,2,2,1,4,1,120175.24
178.41,7,3,1,2,1,3,1,103465.71
124.81,7,2,2,2,1,8,1,129289.54
160.03,6,1,3,1,1,9,1,174490.4
141.55,8,3,2,2,1,9,4,164205.02
150.49,6,3,1,1,1,5,4,115170.78
159.49,7,3,2,1,1,6,2,137349.69
128.38,5,2,1,1,1,7,7,125228.31
85.23,4,1,1,1,1,3,1,53647.11
207.96,8,4,2,1,1,4,2,138733.28
117.44,6,3,1,1,1,7,6,117306.72
166.79,6,3,1,1,1,8,7,168968.22
126.88,5,2,1,1,1,8,7,133900.61
213.34,10,5,2,2,1,6,3,179613.57
157.35,6,1,3,1,1,8,6,172208.71
113.45,6,3,1,1,1,3,1,71417.62
118.15,5,1,2,1,1,9,3,136804.62
205.1,7,4,1,1,1,9,4,214862.36
143.15,6,2,2,1,1,8,5,150990.24
128.79,5,2,1,1,1,8,6,137187.56
105.64,6,1,3,1,1,7,6,116903.87
180.54,7,3,2,1,1,9,5,199180.8
192.91,7,4,1,1,1,9,3,198042.01
264.08,10,4,3,2,1,9,2,274508.41
141.08,6,3,1,1,1,8,3,143829.12
103.63,4,1,1,1,1,9,1,111307.08
158.28,7,2,3,1,1,5,6,130534.87
96.79,4,1,1,1,1,5,1,74632.77
138.76,6,3,1,1,1,3,3,85276.68
130.25,5,1,2,1,1,7,4,123712.02
128.79,6,3,1,1,1,6,1,108687.18
204.7,8,4,2,1,1,8,4,202282.33
107.06,6,1,3,1,1,7,3,111340.24
214.76,8,4,2,1,1,3,3,127671.17
148.52,6,3,1,1,1,6,6,131283.54
155.05,7,3,2,1,1,5,3,121322.53
141.36,6,2,1,2,1,4,3,97635.92
209.96,7,3,2,1,1,8,3,202508.15
240.87,10,5,3,1,1,9,1,250058.16
128.41,7,3,2,1,1,5,3,103549.85
179.18,6,2,1,2,1,3,5,112525.35
120.87,6,3,1,1,1,9,5,141267.12
112.54,5,2,1,1,1,7,5,111531.76
118.16,5,2,1,1,1,8,2,116086.97
154.69,7,2,3,1,1,9,3,176668.26
175.51,9,3,3,2,1,9,5,203337.22
159.74,6,2,2,1,1,4,5,114309.45
140.09,5,2,1,1,1,7,5,131857.3
194.4,7,2,3,1,1,4,3,133502.82
113.86,5,2,1,1,1,8,1,110867.07
218.63,8,4,2,1,1,5,4,165401.36
128.76,6,2,2,1,1,5,2,103491.29
125.11,6,2,2,1,1,6,7,119869.88
124.68,7,3,2,1,1,8,5,140166.65
113.59,6,2,2,1,1,7,2,110662.2
107.0,4,1,1,1,1,4,7,79828.2
118.6,6,3,1,1,1,6,2,103517.23
190.94,7,2,3,1,1,3,2,111301.04
115.95,6,3,1,1,1,9,3,132885.18
206.29,7,2,3,1,1,9,7,233189.68
193.8,7,3,2,1,1,4,7,138399.23
149.48,6,3,1,1,1,9,7,167816.04
170.26,7,2,2,2,1,9,4,187892.43
126.34,7,3,1,2,1,6,5,114519.09
267.28,10,4,3,2,1,7,3,241901.04
200.23,8,4,2,1,1,5,2,147084.12
94.5,5,2,1,1,1,9,5,113848.29
111.46,5,1,1,2,1,3,2,66702.83
190.72,7,2,3,1,1,4,3,132605.04
129.03,7,4,1,1,1,3,1,79852.86
165.77,7,3,1,2,1,4,7,121311.91
176.37,6,3,1,1,1,4,4,117704.28
112.83,6,3,1,1,1,5,6,89626.96
201.66,7,2,2,2,1,4,5,142127.33
129.85,5,1,2,1,1,8,6,142137.59
167.49,8,2,3,2,1,4,2,120189.18
132.38,5,2,1,1,1,8,1,127806.55
122.99,7,3,1,2,1,8,4,130139.28
161.36,8,5,1,1,1,4,3,111627.58
148.38,8,3,2,2,1,9,3,169330.45
121.18,6,3,1,1,1,8,1,124964.81
119.25,5,1,1,2,1,5,1,90096.47
91.0,5,2,1,1,1,9,2,106352.32
145.16,6,2,2,1,1,3,1,85548.77
200.68,7,3,2,1,1,9,7,223326.37
264.0,9,4,2,2,1,5,7,207304.22
136.8,7,1,3,2,1,9,5,166439.55
219.73,8,4,2,1,1,5,1,157729.11
91.71,5,2,1,1,1,8,3,100429.06
142.27,7,2,3,1,1,6,2,129944.93
147.85,6,2,2,1,1,5,4,116487.46
143.4,7,3,2,1,1,7,4,142306.29
76.18,4,1,1,1,1,5,1,64824.38
146.51,6,2,2,1,1,8,7,161245.36
159.54,6,3,1,1,1,4,2,106795.55
118.87,6,2,1,2,1,5,4,94693.15
70.95,4,1,1,1,1,3,4,46649.7
178.75,6,2,2,1,1,3,4,107137.36
178.14,7,2,2,2,1,9,2,191434.0
97.75,4,1,1,1,1,5,5,81415.05
156.94,8,3,3,1,1,6,2,139871.1
232.24,9,2,4,2,1,4,5,165895.31
142.97,5,2,1,1,1,4,4,98925.01
172.31,6,3,1,1,1,3,4,104055.66
184.63,7,3,1,2,1,8,6,188916.34
76.9,4,1,1,1,1,7,7,81995.15
154.59,6,2,1,2,1,3,5,96746.6
165.96,7,4,1,1,1,6,5,141487.12
164.6,7,3,1,2,1,5,6,129984.58
136.37,6,3,1,1,1,6,7,122222.34
146.24,7,2,2,2,1,9,3,166545.25
110.92,6,2,2,1,1,7,7,118456.75
111.98,6,3,1,1,1,8,1,114822.45
172.07,6,3,1,1,1,8,4,169160.08
150.44,6,3,1,1,1,7,3,139015.07
161.61,9,5,1,2,1,6,6,143018.34
103.92,5,2,1,1,1,4,5,77251.58
113.35,6,2,2,1,1,8,6,125869.24
232.83,8,2,3,2,1,5,3,172329.3
130.74,6,3,1,1,1,7,4,125571.82
222.97,8,2,3,2,1,7,1,196108.05
101.44,5,2,1,1,1,7,3,98169.43
219.24,8,4,1,2,1,9,5,230931.24
174.55,8,4,2,1,1,3,4,110752.84
222.91,8,4,1,2,1,3,6,138197.47
175.41,7,4,1,1,1,9,5,190528.87
228.01,8,2,4,1,1,7,7,222562.34
106.72,5,2,1,1,1,8,3,114273.66
135.29,6,3,1,1,1,5,2,103215.53
236.27,8,3,2,2,1,9,2,243501.64
156.06,6,2,2,1,1,4,7,113822.81
222.95,9,4,3,1,1,3,2,134034.72
104.59,4,1,1,1,1,7,6,102417.95
165.9,7,3,2,1,1,8,4,170153.97
221.26,10,4,3,2,1,8,1,215079.13
177.08,8,3,3,1,1,4,3,126302.9
167.65,6,2,2,1,1,7,5,159934.13
145.6,7,3,2,1,1,3,1,89200.08
129.54,6,1,2,2,1,9,3,147539.42
163.86,7,2,3,1,1,3,7,108603.83
103.6,5,2,1,1,1,8,3,112585.05
74.9,4,1,1,1,1,7,2,73916.02
125.13,6,2,1,2,1,9,6,147811.43
208.95,7,3,2,1,1,4,4,140547.99
128.21,5,2,1,1,1,7,3,118702.69
112.24,5,1,1,2,1,4,6,80708.46
122.56,7,3,2,1,1,4,4,89542.68
116.57,6,3,1,1,1,4,2,83128.0
138.36,5,2,1,1,1,3,4,82951.73
160.28,8,4,1,2,1,3,2,98146.25
264.1,9,4,3,1,1,5,6,203508.04
94.84,5,2,1,1,1,5,3,77589.86
165.37,7,3,2,1,1,7,7,164004.51
170.78,7,3,2,1,1,8,3,170279.29
78.73,4,1,1,1,1,5,1,63615.36
129.73,7,2,3,1,1,6,1,116160.78
158.18,6,3,1,1,1,4,4,106488.56
109.79,5,1,1,2,1,7,7,114340.71
115.17,6,3,1,1,1,5,5,93089.96
148.06,6,3,1,1,1,4,5,106710.79
184.3,7,3,1,2,1,3,6,117938.44
229.36,8,3,3,1,1,4,6,163767.49
136.53,5,2,1,1,1,7,6,129456.49
106.83,4,1,1,1,1,7,7,107093.59
92.07,5,2,1,1,1,4,7,72076.16
123.51,6,3,1,1,1,4,4,88074.9
94.09,5,2,1,1,1,9,3,111597.71
115.42,5,2,1,1,1,7,6,113580.67
165.42,6,2,2,1,1,5,6,132722.15
112.46,5,2,1,1,1,5,3,86075.87
110.09,5,2,1,1,1,8,6,119561.74
145.53,6,2,1,2,1,3,3,90273.39
108.89,6,2,2,1,1,9,5,135098.63
225.92,8,5,1,1,1,8,7,229511.97
92.1,5,2,1,1,1,4,7,74606.02
263.19,9,3,3,2,1,6,1,209685.53
174.84,7,3,2,1,1,4,1,119254.73
141.46,5,2,1,1,1,5,3,108347.55
173.87,6,2,2,1,1,7,1,154299.27
156.17,6,2,2,1,1,8,1,153561.95
127.76,5,2,1,1,1,4,4,89479.6
115.92,4,1,1,1,1,5,7,92973.63
138.61,6,3,1,1,1,7,1,127917.97
130.35,6,3,1,1,1,8,6,138311.72
167.24,7,3,2,1,1,9,5,186650.46
142.6,6,2,2,1,1,9,7,165967.93
172.19,8,3,3,1,1,9,7,204756.56
110.06,6,2,2,1,1,3,4,71374.21
133.48,6,3,1,1,1,4,5,95951.73
130.02,5,2,1,1,1,9,1,136510.65
111.16,5,2,1,1,1,8,5,121413.11
87.96,5,2,1,1,1,3,2,57299.91
151.75,7,3,2,1,1,6,1,131560.01
203.33,7,3,2,1,1,9,7,226775.39
185.9,8,5,1,1,1,9,7,209135.3
179.12,6,2,2,1,1,3,4,109083.54
133.04,6,2,2,1,1,9,3,149922.44
128.26,5,2,1,1,1,9,2,135856.38
153.93,7,3,2,1,1,8,7,168095.7
88.64,5,1,2,1,1,9,3,107626.71
198.61,7,3,2,1,1,9,6,218416.09
246.47,9,3,3,2,1,6,1,195582.09
228.53,8,4,1,2,1,8,6,228315.54
116.55,5,2,1,1,1,6,4,103779.23
153.07,6,3,1,1,1,7,5,141748.29
215.44,8,4,2,1,1,9,4,225822.46
252.41,9,3,4,1,1,6,5,218109.29
96.74,5,1,2,1,1,4,6,75392.71
117.1,6,3,1,1,1,9,1,126642.8
118.46,6,2,2,1,1,6,5,109769.71
122.38,5,2,1,1,1,5,4,93000.19
208.18,8,4,2,1,1,6,3,173518.17
160.39,6,3,1,1,1,3,2,95920.71
81.1,4,1,1,1,1,6,5,75536.72
146.18,6,2,2,1,1,7,4,138457.7
255.65,9,3,3,2,1,9,6,284843.78
194.03,7,3,1,2,1,8,4,188728.32
225.87,9,4,2,2,1,6,3,184999.53
157.97,7,3,2,1,1,3,2,94123.9
166.77,8,2,4,1,1,4,6,125262.36
181.9,7,3,1,2,1,3,3,107477.77
166.18,7,4,1,1,1,7,4,154891.85
110.21,5,1,2,1,1,6,2,96761.77
90.75,5,2,1,1,1,4,7,67986.53
131.03,6,3,1,1,1,6,6,115033.36
173.55,6,2,2,1,1,7,2,155363.61
127.08,7,4,1,1,1,8,3,131565.63
213.4,8,3,3,1,1,9,5,234926.09
166.0,8,3,2,2,1,8,3,170833.41
105.15,6,3,1,1,1,7,5,106752.3
123.28,7,2,2,2,1,5,4,102849.48
172.91,6,2,1,2,1,4,3,115491.2
88.65,5,2,1,1,1,6,3,81411.16
177.92,6,3,1,1,1,6,5,147819.78
120.47,5,2,1,1,1,9,6,137174.97
162.23,7,3,1,2,1,6,1,134621.32
207.04,7,3,2,1,1,8,1,195319.42
79.04,4,1,1,1,1,8,1,86347.26
175.63,7,3,2,1,1,5,7,141310.03
146.24,6,2,1,2,1,4,4,100633.02
161.01,7,3,1,2,1,4,3,110259.11
113.03,5,1,2,1,1,9,6,134084.23
175.1,9,3,4,1,1,8,3,185373.2
198.04,8,3,2,2,1,9,7,223903.03
206.29,7,3,2,1,1,7,1,178243.45
226.16,8,5,1,1,1,4,4,152113.24
144.14,7,3,2,1,1,9,2,158785.96
138.98,7,3,1,2,1,9,7,165432.04
141.37,5,2,1,1,1,4,7,101387.64
122.67,6,3,1,1,1,5,4,101229.87
173.12,7,2,3,1,1,6,5,152224.84
140.33,5,1,2,1,1,5,6,113826.16
134.44,7,3,2,1,1,3,4,87435.68
123.83,5,1,2,1,1,6,4,109834.43
115.47,5,1,1,2,1,4,5,85002.96
110.03,4,1,1,1,1,8,6,119896.22
94.4,5,1,1,2,1,5,5,78594.44
203.87,8,2,3,2,1,6,3,171918.58
133.18,6,3,1,1,1,5,3,101047.76
90.62,4,1,1,1,1,4,6,69054.09
149.44,6,2,2,1,1,8,5,157889.89
160.12,6,2,2,1,1,3,2,95413.13
227.24,8,4,2,1,1,5,2,166154.82
179.57,7,3,2,1,1,3,2,105186.19
124.98,5,2,1,1,1,8,2,124588.37
226.56,8,3,3,1,1,9,5,247806.34
252.87,9,4,3,1,1,8,5,252252.36
225.73,9,5,2,1,1,3,2,134238.92
146.67,8,3,3,1,1,5,5,122733.05
197.18,8,4,2,1,1,3,4,121378.77
119.59,6,3,1,1,1,7,4,119356.86
137.03,7,4,1,1,1,4,4,98477.18
114.44,6,3,1,1,1,9,6,137061.48
97.62,5,2,1,1,1,4,1,66752.06
112.31,5,2,1,1,1,3,2,66191.01
147.95,6,3,1,1,1,3,4,90402.02
182.43,8,4,2,1,1,7,6,175381.78
132.27,5,2,1,1,1,8,4,135214.05
116.71,5,2,1,1,1,7,4,112279.21
123.2,6,2,2,1,1,6,6,116130.3
283.43,10,4,3,2,1,3,4,170947.97
220.08,8,3,3,1,1,5,5,173816.08
174.34,9,3,4,1,1,4,4,128008.09
161.52,6,2,2,1,1,7,5,151460.89
141.12,5,1,1,2,1,6,6,126289.33
129.63,7,2,3,1,1,8,5,147849.92
88.66,4,1,1,1,1,9,7,107991.18
146.4,5,2,1,1,1,8,7,153755.0
114.16,5,1,2,1,1,6,1,96030.14
211.8,8,3,2,2,1,5,5,164540.41
163.92,6,2,2,1,1,4,3,112829.45
125.21,5,2,1,1,1,7,6,121827.29
193.05,7,4,1,1,1,3,4,116101.34
162.02,7,3,2,1,1,7,3,152654.84
112.74,6,2,2,1,1,5,5,96475.18
229.96,8,3,3,1,1,8,5,233680.86
247.45,10,3,4,2,1,8,4,251210.94
175.68,8,2,3,2,1,8,1,178991.49
166.75,7,4,1,1,1,3,6,107748.1
177.23,6,3,1,1,1,7,7,167709.9
140.03,5,2,1,1,1,8,2,137920.06
143.24,7,3,1,2,1,4,5,103443.07
175.07,6,2,2,1,1,5,5,136931.4
187.18,9,4,2,2,1,7,7,185195.45
170.78,6,2,2,1,1,3,2,98844.64
145.71,8,3,2,2,1,9,4,169471.14
164.95,7,3,2,1,1,7,6,158184.53
125.16,5,2,1,1,1,8,3,124977.74
140.14,6,2,2,1,1,4,4,101922.69
169.06,7,4,1,1,1,7,3,153327.85
176.39,6,3,1,1,1,6,4,148370.0
177.39,7,3,2,1,1,8,2,175011.56
115.32,4,1,1,1,1,3,1,67767.45
186.48,7,4,1,1,1,6,6,161672.96
125.31,5,2,1,1,1,3,6,77982.93
117.15,6,3,1,1,1,5,6,97545.68
105.48,6,2,2,1,1,3,4,71943.2
88.32,4,1,1,1,1,8,1,93252.96
222.18,8,4,2,1,1,4,7,160349.03
176.66,9,4,3,1,1,7,7,178158.62
179.57,6,2,2,1,1,9,4,192920.96
154.47,6,1,2,2,1,3,7,102043.39
158.25,6,2,2,1,1,7,1,141341.53
212.6,8,4,2,1,1,4,1,138375.12
143.06,5,1,2,1,1,3,3,86498.21
93.72,4,1,1,1,1,6,1,80962.96
145.75,6,2,2,1,1,3,5,89729.54
111.92,6,1,3,1,1,7,1,111352.25
139.67,7,3,2,1,1,3,5,92020.22
126.46,5,1,1,2,1,5,6,101384.72
179.2,9,3,3,2,1,8,5,192570.54
122.28,5,1,2,1,1,9,1,135424.18
146.54,6,3,1,1,1,8,3,147013.36
105.78,6,2,2,1,1,6,7,100483.97
161.88,6,2,2,1,1,9,5,181527.1
106.63,5,2,1,1,1,6,4,95010.77
155.71,7,3,2,1,1,3,4,95075.68
177.28,7,3,2,1,1,5,4,137057.51
230.07,8,2,3,2,1,9,7,255825.11
201.15,7,3,2,1,1,7,6,186759.55
154.8,7,4,1,1,1,3,2,90919.58
121.39,6,2,2,1,1,3,3,77194.01
91.02,4,1,1,1,1,9,1,99223.64
159.65,6,3,1,1,1,4,1,102433.88
130.02,5,2,1,1,1,4,1,85797.91
177.99,7,3,2,1,1,8,5,182091.64
227.04,8,3,3,1,1,4,3,153625.65
188.1,7,4,1,1,1,5,7,150856.1
91.85,5,1,2,1,1,3,7,65711.67
152.66,7,2,2,2,1,6,2,131151.4
150.8,7,3,1,2,1,6,4,129093.14
116.94,6,2,2,1,1,9,6,140696.86
195.23,7,2,3,1,1,4,6,138704.61
91.29,5,1,2,1,1,4,2,68242.61
134.69,6,1,3,1,1,9,3,155893.22
140.14,7,3,2,1,1,6,1,119717.05
155.34,8,3,2,2,1,4,7,115579.03
140.81,6,2,2,1,1,5,1,108469.33
167.26,8,4,1,2,1,3,5,103053.61
177.21,8,3,3,1,1,3,1,105450.47
93.21,5,2,1,1,1,7,6,99132.5
164.91,6,2,1,2,1,4,1,107909.02
158.1,7,2,3,1,1,3,4,101181.35
168.93,8,4,1,2,1,9,1,177092.18
136.02,6,3,1,1,1,9,4,148854.25
115.86,5,2,1,1,1,4,5,83490.02
155.88,7,3,2,1,1,3,3,94283.59
132.05,7,4,1,1,1,4,4,98306.9
117.44,5,2,1,1,1,8,2,119795.4
132.71,5,1,1,2,1,8,6,141016.26
146.85,8,3,2,2,1,9,5,175029.52
200.26,7,1,3,2,1,3,5,123923.62
140.42,7,3,1,2,1,5,5,112712.63
124.88,6,2,1,2,1,9,2,137088.6
124.22,6,2,1,2,1,5,4,101476.82
192.91,7,2,2,2,1,6,5,165913.42
115.83,6,1,3,1,1,9,1,137181.42
152.97,7,2,2,2,1,9,5,177770.44
178.03,6,1,2,2,1,7,7,168972.28
189.12,7,3,2,1,1,8,5,192687.53
116.43,6,2,2,1,1,3,3,72564.63
154.35,7,3,2,1,1,5,2,117738.37
260.76,9,5,1,2,1,5,5,195896.18
152.07,7,2,3,1,1,8,7,170334.77
153.12,6,2,2,1,1,6,6,135031.04
127.42,6,2,1,2,1,4,2,89928.64
107.41,6,2,2,1,1,6,5,102127.03
117.04,6,2,2,1,1,3,1,72899.7
133.73,7,2,2,2,1,5,5,107622.43
123.07,6,2,2,1,1,7,6,126369.52
124.91,5,2,1,1,1,3,4,77908.14
160.23,6,3,1,1,1,7,6,149571.21
112.2,4,1,1,1,1,3,4,70420.16
134.69,5,1,2,1,1,8,6,145321.35
208.61,8,3,3,1,1,8,4,212822.13
172.92,6,3,1,1,1,6,4,145395.08
148.22,8,4,2,1,1,6,3,132863.87
135.18,6,3,1,1,1,4,3,95081.61
145.91,6,3,1,1,1,7,4,136877.43
156.44,7,3,1,2,1,9,3,170257.59
129.73,7,4,1,1,1,8,5,139245.84
105.46,6,2,2,1,1,8,4,117389.18
147.02,8,4,2,1,1,7,5,147380.05
132.7,6,3,1,1,1,9,7,154943.78
193.04,7,4,1,1,1,4,6,135575.22
110.82,5,2,1,1,1,7,2,103314.22
126.18,7,3,2,1,1,6,2,112196.36
192.77,11,6,2,2,1,5,2,146814.44
109.65,6,3,1,1,1,6,1,94526.43
123.02,5,2,1,1,1,3,2,73064.82
70.98,4,1,1,1,1,6,4,70004.81
187.67,8,2,4,1,1,5,6,155972.92
146.81,8,3,2,2,1,4,4,107576.37
199.78,7,2,2,2,1,5,7,161675.82
124.8,7,2,3,1,1,6,7,122517.74
118.69,6,2,2,1,1,4,2,82744.72
178.6,7,4,1,1,1,7,1,158007.79
116.69,6,1,3,1,1,4,3,90454.9
178.44,7,3,2,1,1,6,5,156432.42
160.37,6,2,1,2,1,4,7,114176.73
129.35,7,3,2,1,1,7,6,132642.22
192.54,7,4,1,1,1,8,5,190156.58
221.4,8,4,2,1,1,6,4,185188.56
179.9,6,2,2,1,1,9,7,203880.21
131.07,5,2,1,1,1,5,1,98375.81
213.35,8,3,2,2,1,8,5,216757.46
126.06,7,4,1,1,1,8,3,132441.7
131.51,5,2,1,1,1,9,6,147784.58
224.38,8,4,2,1,1,7,4,204267.36
124.02,6,2,2,1,1,4,4,91256.73
150.29,6,3,1,1,1,6,3,126878.56
115.13,6,3,1,1,1,6,5,106601.08
142.72,5,2,1,1,1,8,7,147349.87
134.13,7,2,2,2,1,3,4,82824.07
114.29,5,2,1,1,1,4,6,83372.92
111.65,6,2,2,1,1,8,2,121276.05
181.4,7,2,3,1,1,5,6,147880.45
167.21,7,3,2,1,1,9,5,188781.45
129.36,7,3,1,2,1,4,3,91945.09
162.29,9,3,3,2,1,9,3,187164.58
110.04,5,2,1,1,1,9,2,121862.8
143.3,6,3,1,1,1,3,3,89384.52
183.85,8,3,3,1,1,7,5,176714.11
102.74,4,1,1,1,1,5,4,81549.08
133.44,7,3,2,1,1,7,1,124963.5
186.23,7,3,2,1,1,4,1,122287.6
126.83,6,2,2,1,1,4,1,86091.95
89.98,4,1,1,1,1,7,7,94312.19
226.88,8,3,2,2,1,7,1,197842.27
239.2,8,3,3,1,1,5,5,187453.89
119.47,6,3,1,1,1,6,5,106826.25
165.03,7,4,1,1,1,8,2,160242.73
108.43,5,2,1,1,1,9,2,123048.68
123.84,5,2,1,1,1,3,4,75801.53
237.01,8,4,1,2,1,6,7,197928.5
172.17,6,2,2,1,1,6,2,142073.96
164.61,6,3,1,1,1,3,6,103835.56
169.99,7,2,2,2,1,6,1,139713.61
163.74,6,3,1,1,1,8,3,158478.36
109.64,4,1,1,1,1,8,3,109130.85
135.27,6,2,2,1,1,4,1,94962.76
99.68,4,1,1,1,1,4,5,72513.3
133.56,7,2,2,2,1,9,1,147845.58
163.74,8,2,3,2,1,6,3,147589.78
143.69,7,4,1,1,1,3,4,89496.25
175.73,6,2,2,1,1,5,5,137112.39
143.4,7,4,1,1,1,8,3,147067.52
232.5,8,3,2,2,1,7,3,207024.8
125.55,5,1,2,1,1,8,2,128821.42
239.35,8,5,1,1,1,8,5,230580.34
88.63,5,2,1,1,1,6,5,83567.49
219.71,8,2,3,2,1,8,4,221699.95
116.81,5,1,1,2,1,8,2,115771.76
140.29,7,3,2,1,1,7,7,144930.44
106.34,6,2,2,1,1,8,1,115319.23
155.55,7,4,1,1,1,7,6,150898.36
208.31,8,3,2,2,1,9,4,223971.59
137.95,5,1,2,1,1,4,2,93368.56
118.81,5,2,1,1,1,9,1,129438.31
133.81,6,2,2,1,1,7,5,130928.05
169.53,9,3,3,2,1,3,1,103142.73
105.71,5,1,1,2,1,4,1,72909.1
126.93,5,2,1,1,1,9,3,140533.2
105.19,5,2,1,1,1,7,4,102617.38
136.55,6,3,1,1,1,9,1,147191.54
106.99,6,2,2,1,1,4,7,82526.9
164.65,7,4,1,1,1,4,7,119690.8
199.52,8,5,1,1,1,7,3,177556.55
75.63,4,1,1,1,1,3,5,51505.75
112.59,6,3,1,1,1,6,5,105878.3
118.62,5,2,1,1,1,3,6,75731.74
160.49,7,3,2,1,1,9,5,183606.48
99.19,4,1,1,1,1,9,6,117136.74
181.95,7,3,2,1,1,7,2,162777.59
186.41,9,4,2,2,1,9,1,198991.18
160.19,8,3,3,1,1,6,2,141656.24
124.51,5,1,2,1,1,5,3,96234.78
123.26,5,2,1,1,1,6,5,106355.94
73.51,4,1,1,1,1,3,1,47585.96
184.87,8,3,2,2,1,3,2,109198.4
237.33,8,3,3,1,1,3,7,152471.51
117.64,6,3,1,1,1,6,3,106854.61
172.02,8,4,1,2,1,4,3,118656.09
135.27,5,2,1,1,1,4,3,92534.92
129.26,5,2,1,1,1,5,7,105758.43
211.67,8,3,2,2,1,4,3,141972.6
176.41,7,3,1,2,1,3,7,110178.83
146.34,8,4,2,1,1,5,7,126079.93
173.25,6,3,1,1,1,4,2,114633.94
101.77,5,2,1,1,1,6,5,93336.03
174.58,8,4,2,1,1,6,3,148982.2
176.35,6,3,1,1,1,5,7,141391.7
140.94,5,2,1,1,1,9,5,155286.91
164.61,7,2,2,2,1,8,7,177896.77
143.93,5,2,1,1,1,3,1,84819.41
156.41,7,2,3,1,1,7,4,152709.64
132.3,6,1,3,1,1,4,4,99327.61
145.84,8,4,1,2,1,5,2,115755.11
130.53,6,3,1,1,1,8,3,133693.55
119.43,6,3,1,1,1,7,6,117423.59
183.6,8,4,2,1,1,3,1,108550.34
149.23,7,3,2,1,1,7,1,137173.95
